"","Actinobacteria","Bacilli","Bacteroidia","Betaproteobacteria","Clostridia","Coriobacteriia","Deltaproteobacteria","Erysipelotrichia","Firmicutes unclassified","Gammaproteobacteria","Methanobacteria","Negativicutes","Proteobacteria unclassified","Synergistia","Verrucomicrobiae"
"Threonine",-0.327093681938047,0.155603719178498,0.0481781376518219,-0.0222717153785541,0.140080971659919,0.0597165991902834,0.183612531233681,0.133374472881749,-0.287246963562753,0.143753799261576,0.0451009968925063,0.240890688259109,-0.10788810757701,-0.239831246732961,-0.185335190118837
"Thymidine",-0.127293618437908,-0.153567021283492,0.2917004048583,-0.0303705209707556,-0.203846153846154,0.0475708502024291,0.028240295597683,-0.134186494025626,-0.169028340080972,-0.00688398475337126,-0.122643061725236,0.177935222672065,0.118738334714736,-0.241361270635563,-0.180539282381431
"Thymidine-5-monophosphate",-0.0475713427818068,0.0246515309490305,0.104383927058594,0.0426329116110003,-0.00840336173216611,-0.023691405365384,-0.145952518218042,0.220530713499283,-0.035537108048076,-0.228860760667128,-0.0250637209821018,-0.054368737953894,-0.00686024582305553,0.184742739736111,0.0906168878012271
"Tomelukast",-0.030246494472621,0.233315551638972,-0.0637684094141229,0.402429769256879,0.0111341667231008,-0.260438281623077,-0.0129567770017208,0.156220473647755,0.268940736211626,0.168463682023509,-0.0716113472840908,0.0026317121345511,0.0100318497682795,-0.134011375593436,0.0568610282753458
"Toradol",0.247255124453792,-0.0303467986355972,0.000607287449392713,-0.0475804828541837,0.160323886639676,-0.0352226720647773,0.0509135078338156,0.0284207400356848,-0.107894736842105,-0.0801781753627947,-0.169854046776456,0.0554655870445344,-0.212705396152778,0.151727370341426,-0.241394022782729
"Torasemide",0.147049588019471,-0.241145030768772,0.0580971659919028,0.309981784041512,-0.0497975708502024,-0.27834008097166,0.214788198058363,-0.257410702608916,0.155465587044534,-0.38145374339269,-0.116313097249095,-0.0431174089068826,0.00143304886724682,-0.100089063628588,0.0132153902097388
"Tyrosine",-0.18106244286608,-0.0570275410601826,0.269635627530364,0.0212593646795289,-0.387651821862348,-0.300202429149798,-0.197682069183781,-0.0302477876094074,-0.110526315789474,-0.0257137077552397,-0.370039173334423,-0.203036437246964,0.113825024312747,0.141144705015092,0.25396995862748
"Tyr-Tyr",-0.175970698128563,-0.0307541382145985,-0.182793522267206,0.0396841474017873,0.0510121457489879,-0.188866396761134,0.0345159168416126,0.0345108986147601,-0.173684210526316,0.0994128386442732,-0.11815933688797,-0.0716599190283401,0.0696052306948454,-0.030727980043936,0.241926901420218
"Uracil",-0.297357892670952,-0.0551945129546767,0.23502024291498,-0.188297230018685,-0.301821862348178,0.138259109311741,-0.308821297019824,0.00284207400356848,-0.274696356275304,0.0807855857822098,-0.0720033459161065,-0.190890688259109,0.11710056458074,-0.0999615616367045,0.0857934606358042
"Valine",-0.083097274116266,0.124645911174399,0.0479757085020243,0.0730917204696184,-0.178744939271255,-0.0856275303643725,-0.235639455739807,0.104547722274126,-0.0340080971659919,0.0340149834872462,-0.0638271418010907,-0.0967611336032389,0.2475080115002,0.113986780743895,0.307151246648929
"Val-Val",-0.518135944489659,-0.148882616124977,0.207894736842105,-0.0838226378792854,-0.102024291497976,-0.17753036437247,0.265499266497213,0.091758389258068,-0.235425101214575,-0.016602551464013,-0.122906810245076,-0.120445344129555,-0.134501872254451,-0.0456457130943115,0.0142811474847177
"Valylphenylalanine",-0.128922976753913,-0.0112018384225359,-0.0803643724696356,-0.112978338011211,0.128542510121457,0.101619433198381,-0.0652867048763639,-0.0379619884762361,-0.12085020242915,0.243369108045655,-0.200712623597645,-0.0757085020242915,0.0691957881613463,-0.0855538365538632,0.000213151454995787
"Vanillic acid",0.0156825737915502,-0.282286328247904,0.052834008097166,-0.19133428211576,0.0275303643724696,0.252429149797571,-0.288374918128311,-0.189200926523273,-0.101012145748988,0.0704596086521529,0.00263748519839218,-0.177935222672065,0.169918651402123,0.170470163148309,0.0571245899388709
"Vanillin",0.0736303552313299,0.0149704871632165,-0.133711220374693,0.240242979231843,0.307809100044997,-0.0619464548594337,0.245217127239599,0.00294372562429168,0.2790627059599,-0.167653760475319,-0.146651598858027,-0.124601447601247,-0.0208826260482553,0.189477549126399,-0.0266452803539577
"Vardenafil",-0.137789585930829,-0.00142576068221109,-0.0654891442713294,-0.166135157572463,0.0857330837678764,0.0203451591940297,0.114282822147991,-0.092473587714818,0.0123488030928936,-0.22232346497814,0.20441544804851,-0.188673516107818,-0.0268198432580534,0.147846041865451,0.0488674441691585
"Vincristine",0.149757938305634,0.112369391803479,0.0442486873069471,0.109681995363209,-0.0664236587491014,-0.140745252532395,-0.160599473404617,0.419985000231171,-0.126366960547071,0.0418270213157944,-0.491034835208329,-0.0567031233224036,0.0458761408495821,-0.217096301224528,-0.270918629439954
"Vitexin",0.261985649602482,0.100230901714169,-0.290458121173765,0.0471874842384973,0.196405979462218,0.347456351296048,0.012098815677827,-0.102442091633723,-0.160161989437747,0.240291631111489,0.168577965943335,0.122703117066087,0.229653018595152,-0.185944960970963,0.00282497168992666
"Willardiine",-0.15094223209063,-0.278764432680199,0.272713471787986,0.22518098545537,-0.336994486853082,-0.289618872600381,0.00141729095684752,0.140805544802687,-0.166219569664392,-0.0433351896469866,-0.170934994495332,-0.0420104271685278,-0.0293819629415697,-0.0283735012389422,-0.034642371305455
"Xanthine",-0.273324857509875,0.0596752483236911,0.246761133603239,-0.154484716671243,-0.336032388663968,0.175708502024292,-0.473708184219199,0.150223911617191,-0.423076923076923,0.19173922239537,-0.164051579339994,-0.127125506072874,0.131021610719709,-0.197628087419505,0.0240861144145239
"Xanthosine",-0.420293881106084,-0.0754634761084585,0.357507971509019,-0.148316883512284,-0.293840781792379,0.13806366736645,-0.134730235853831,0.0701418760822604,-0.294650539372241,0.0685396110155742,-0.0356078522407081,0.0170049091770994,0.0872156734956546,-0.30436265798433,-0.00980546317025644
"Xylose",0.0991871874868176,-0.119146826857881,0.109311740890688,-0.0625632731997565,0.098582995951417,0.279757085020243,-0.181284478191578,0.0958184949774515,0.044331983805668,0.0759263024268889,0.258209800922594,0.100404858299595,0.402277289162856,0.0207828246770189,-0.052008955018972
"Zeranol",0.0865640414199591,0.0942020450746614,-0.153044182593895,-0.339255888498064,0.250012652782355,-0.033604939564268,-0.125923676485474,0.185860745450968,-0.0545574169431941,-0.0885851693332753,-0.0369266615829566,-0.112252644508353,-0.377729853519912,-0.0863232171995775,-0.106208087490875
"Riboflavin",0.128311967385411,0.0706734169567263,-0.14331983805668,-0.425794704009993,0.162753036437247,0.111133603238866,-0.302444456078412,-0.107186790991725,-0.196761133603239,0.209759064838018,0.0865095145072635,0.0850202429149798,0.0550700207556277,0.00140252191071907,0.00415645337241784
"1-(Benzo[d[1,3dioxol-4-yl)-2-(ethylamino)propan-1-one",0.134530704371489,-0.00611040292376182,-0.0126524621853418,0.304935462893515,0.0506098487413674,-0.132901462794831,0.00172082194554105,0.0133990269795345,0.0437269093125414,0.104277399329456,-0.26785017741066,0.0960574929111153,0.0617265858191076,-0.175515374409481,0.00676790120990526
"1,5-Pentanediamine",-0.130660782519774,0.0844254003966425,0.0868465004401865,-0.0168058721249414,-0.066805000338605,-0.0541525381532631,0.110031379694301,0.12566663182321,-0.129358773382935,0.11359149713364,0.0191227354626025,0.43858494919269,-0.101137424194491,-0.0766325753869219,0.114041799914939
"1-Hexadecylpyridinium cation",-0.0364568923206167,-0.107130309277343,0.183198380566802,0.13464264297035,-0.25080971659919,-0.194939271255061,0.105268485382044,-0.0946004632616364,0.160931174089069,-0.141324157583916,-0.0493209732099337,-0.0902834008097166,0.107069222510012,0.146882294649852,0.173292132911575
"1-palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine",-0.464978129429989,-0.340739557834591,0.378137651821862,0.0882769809549962,-0.428744939271255,-0.627935222672065,0.162558834157272,-0.0345108986147601,-0.111336032388664,0.0787608843841595,-0.0480022306107377,0.0838056680161943,-0.214138445020024,-0.143822246844646,0.293083250619207
"1-Stearoyl-2-hydroxy-sn-glycero-3-phosphocholine",-0.00672110305352152,-0.130959674648919,0.0597165991902834,-0.016602551464013,-0.24331983805668,-0.192307692307692,-0.175717394830028,-0.012586327730089,-0.296761133603239,0.187689819599269,-0.173019029014527,-0.16417004048583,-0.02251933934245,-0.0229503585390393,0.257700109089906
"2-Deoxyinosine",-0.535855216176216,-0.247255124453792,0.330566801619433,-0.246203690002925,-0.215789473684211,-0.104251012145749,0.127840477920694,-0.248275464740303,-0.331578947368421,0.0963757865471977,-0.085982017467585,-0.0894736842105263,-0.116486400780491,-0.211270800551045,-0.00223809027745576
"3-(Hydroxymethyl)-6,7-dimethylquinolin-2-ol",0.0342165246361095,-0.079634887694755,0.0989878542510121,0.183437946663364,0.0277327935222672,-0.119230769230769,-0.0641732882040539,0.174584545933492,-0.0481781376518219,0.043531080058083,-0.233153691537869,-0.0811740890688259,-0.0577313972233718,-0.119214362411121,-0.146967928219595
"4-Hydroxyquinoline-2-carbaldehyde",0.227295485082728,-0.184728499077091,-0.111538461538462,0.0087062160116166,0.153238866396761,-0.00445344129554656,-0.187964978225439,-0.289891548363985,0.0255060728744939,0.101032599762714,-0.108664390173758,0.284412955465587,0.0833215555670649,-0.13068954168064,-0.122988389532569
"4-Methyl-5-thiazoleethanol",-0.0641592306994991,-0.0236268913052124,0.200111341923367,-0.0502151359877766,-0.196467432813988,-0.0765220912969475,-0.206701083105577,-0.0516674600953264,0.0998026217179765,-0.0737028608852851,0.0320470670166373,-0.0242927273958564,0.188455463504108,0.242329799538844,-0.198187595272737
"alpha-Chaconine",0.16638060515503,0.0788601276117535,-0.0633924131892219,-0.0806239275546907,-0.0115443052772704,0.0997468482290472,0.0648134150040639,-0.258556610652136,-0.0232911422260719,-0.185050145279422,-0.197383808719951,0.208708887512758,-0.0488507504181965,-0.157098226282928,0.0555540755546811
"Arg-Leu",-0.083097274116266,-0.0692477284302217,0.143724696356275,-0.161368701424615,-0.102226720647773,-0.165587044534413,0.219545523840052,-0.223711825138033,-0.06417004048583,0.0174124320232332,-0.128445529161699,-0.00465587044534413,0.0548652994888781,0.0418206533378049,0.0662901025036897
"Benzyldimethyltetradecylammonium cation",-0.12810829759591,-0.0513247869541643,0.125303643724696,0.132820411712104,-0.138056680161943,-0.0404858299595142,0.020243939496547,-0.167885371496509,0.142307692307692,-0.0842275781588954,0.00817620411501575,-0.0870445344129555,-0.0626447076253609,0.209485772664675,0.0557391054813983
"Cholic Acid",0.0816715855897615,0.0869670001167784,-0.297773279352227,0.0775460635453292,0.201417004048583,0.0856275303643725,-0.0147780758324793,0.187170873663581,-0.189473684210526,0.448268889528352,-0.0735858370351418,0.0182186234817814,0.232153916493984,-0.152492382292728,0.117020148792687
"Choline cation",0.0197559695815633,0.0900220469592882,-0.168825910931174,0.100222719203493,0.306882591093117,0.198785425101215,0.0676147579184668,-0.0379619884762361,-0.00931174089068826,0.237295003851504,0.145852931471087,0.103441295546559,0.138391576322693,-0.0400356254514352,-0.0845145519058295
"Citalopram",-0.100816545802823,-0.125867929911403,0.0481781376518219,0.0736991308890335,0.0785425101214575,-0.0868421052631579,0.441621540117172,-0.110231870281263,0.288259109311741,-0.210973885676849,0.107081899054722,0.0129554655870445,0.0143304886724682,0.536910887821636,0.104337637220438
"Cyclohexylamine",0.114055082120365,-0.304486335303475,0.0637651821862348,-0.208341773859383,-0.0720647773279352,-0.158704453441296,0.190900349452438,-0.462852052009723,-0.00425101214574899,-0.450091120786598,-0.163260333780476,-0.208097165991903,-0.0956048315720376,-0.140507195055674,-0.0627731034962592
"D-erythro-N-stearoylsphingosine",-0.231776220451742,-0.0928734240122973,0.239473684210526,-0.164203283381885,-0.268825910931174,-0.00688259109311741,-0.28574320599376,0.107186790991725,-0.301214574898785,0.167645275758571,-0.139259218475107,-0.0168016194331984,0.0401253682829109,-0.255003983767103,0.0726846461535633
"Desloratadine",0.104391333578302,-0.182302914248938,-0.147889463253876,0.297458744057725,0.091304788401777,-0.0592165201940572,-0.226198309749684,0.00121815501709754,-0.15487397589215,0.399716515159939,-0.148373560736511,0.204980262210198,0.247225953736355,-0.245784967635648,0.131421174416437
"Deuteroporphyrin IX",-0.238293653715763,0.0812642460107602,0.189676113360324,-0.0787608843841595,-0.0939271255060729,0.199595141700405,0.309934713692134,-0.0840441883912392,0.0180161943319838,-0.070864548931763,0.127654283602181,-0.0455465587044534,-0.0188343565409582,0.111691744889991,-0.128850054544953
"Ethylhexadecyldimethylammonium cation",0.0141557667733816,0.31366735008644,-0.210840629856537,-0.216451533753763,0.168530796308753,0.0947416368438398,0.126176738536289,0.101710795708285,-0.137152690089106,0.0564920279862487,0.296732102005901,0.192924743402093,-0.127138340940849,0.107999652833149,-0.0605913675248998
"Eutylone",0.163546840969024,0.101020215592323,-0.0329959514170041,0.167240335478961,0.0906882591093117,-0.131781376518219,-0.0277341971102693,0.00324808457550683,0.00404858299595142,0.0427211994988628,-0.213636301069766,-0.0182186234817814,0.0456528424851486,-0.134132095461496,0.0741767063385338
"Gln-Ile",-0.106926639487842,-0.217723004976197,0.137449392712551,0.00830127573200652,-0.0945344129554656,-0.266599190283401,0.145149046190242,-0.299432796804536,0.044331983805668,0.0200445438406987,-0.260319789081308,-0.0342105263157895,0.0605974949578654,-0.221343457909846,-0.0363423230767817
"Gly-Ile",-0.127497288227408,0.0183302810550587,0.0287449392712551,-0.0961733164073926,-0.0340080971659919,-0.0993927125506073,0.0789513640365331,-0.0489242739185716,-0.131376518218623,0.183640416803169,-0.073849585554981,-0.0273279352226721,0.126927185384718,-0.122146908224443,0.0942129431081378
"Gly-Val",-0.188190885498603,-0.0855413115902739,0.0738866396761134,0.0826078170404552,-0.195344129554656,-0.254655870445344,0.250316311874803,-0.28116232106731,-0.175303643724696,0.0552743481667751,0.00184623963887453,-0.0244939271255061,0.196327694812814,-0.121764402248792,0.260151350822358
"Guanidine",-0.0600598311609477,0.255840605064207,-0.0711463068095786,0.0541307989835856,-0.144015529880928,-0.172899714269432,0.081589281512306,0.171054167684692,-0.251951166280075,0.205575393892718,0.168889547918632,0.561468005306361,-0.187156937897257,-0.34483691175793,0.227732447834814
"Hematoporphyrin",0.0138889630537407,0.232435881693485,-0.00609015857907531,-0.0458884847363741,0.10840482270754,0.144336758324085,-0.183424558727416,0.00325732899022801,-0.0361349409025135,0.126700949006626,-0.138068570836606,0.160577181201619,0.272027702671184,-0.303806947562782,-0.225407924945325
"Heptadecasphinganine",-0.252346869191308,0.0319761569516024,0.348582995951417,-0.0323952223688059,-0.330161943319838,-0.0309716599190283,-0.189584493385162,-0.0836381778193009,-0.232793522267206,0.0439360203376931,-0.189898934284237,-0.0518218623481781,-0.00102360633374773,-0.282289410030183,-0.00149206018497051
"Histamine",-0.0147668070657577,0.0388010585658876,0.12399412941635,-0.0113389016746592,-0.136646591601692,0.126119743063488,-0.436886324526774,0.131351067511498,-0.0277341971102693,-0.0354340677333101,0.0439163510968733,-0.0293537122699931,0.0964285967522378,-0.100157883471593,-0.0181720812013992
"Indole-6-carboxaldehyde",0.297561562460453,0.314669824778507,-0.175506072874494,0.0880745108151912,-0.00870445344129555,0.290485829959514,-0.300824940918688,0.258628734324731,-0.0769230769230769,0.310589194460927,0.0363972957378121,0.184210526315789,0.402482010429606,0.0781587210246172,0.221784088923116
"Lidocaine-N-Oxide",-0.104075262434833,0.0444000141111422,0.00748987854251012,-0.0364446251649067,-0.0566801619433198,-0.109514170040486,0.228857736008463,0.0793750668139482,0.138461538461538,-0.24681110042234,0.132401756959287,-0.27246963562753,0.0290704198784354,0.565598835995435,0.224235330655568
"L-Isoleucine",-0.0490844192696571,-0.0627302951662008,0.0645748987854251,-0.116217860248091,-0.157287449392713,-0.296963562753036,-0.00161951515972376,-0.082623151389455,0.122874493927126,0.0471755425745737,-0.0585521714043064,-0.156882591093117,0.12139971118248,0.275404302468472,0.277203467222021
"Lithocholic acid",-0.215889976870691,0.132792702754425,-0.0738866396761134,0.206519542601138,0.0455465587044534,0.148582995951417,0.105268485382044,0.272636099056605,-0.119230769230769,0.48795303693014,0.246868614569508,0.283400809716599,0.111777811645252,-0.148412318552454,0.0362357473492838
"L-Phenylalanine",-0.0444000141111422,-0.0291247798985932,0.10587044534413,-0.0670176162754673,-0.201214574898785,-0.140688259109312,-0.23503213755491,0.0292327611795615,-0.0236842105263158,0.127151247797563,-0.139522966994946,-0.161740890688259,0.226216999758248,0.0436056812241747,0.202600457973495
"L-Tyrosine",-0.180655103287078,-0.228721173609232,0.265384615384615,-0.0522372960696996,-0.370445344129555,-0.476720647773279,0.257199251303629,-0.0946004632616364,-0.139878542510121,0.0419113189396427,-0.0989056949397067,-0.0208502024291498,-0.00900773573697999,0.173912716929164,0.241713749965222
"L-Valine",0.0942991125388019,-0.0354385433731135,0.0115384615384615,0.0281433494329002,-0.0902834008097166,-0.098582995951417,-0.135330735534416,-0.0387740096201128,0.138866396761134,-0.0741040711686436,-0.067783369598679,-0.227327935222672,0.250988273034943,0.197118079451971,0.214217212270766
"Maltose",0.306319363408981,0.305301014461477,-0.0795546558704453,0.0429236696386679,0.059919028340081,0.240080971659919,-0.169947872073512,0.0146163805897807,-0.288259109311741,0.269690226220309,0.127126786562503,0.280971659919028,0.143304886724682,-0.171490179083377,-0.2023873065185
"Mesoporphyrin IX",-0.143383531808459,0.119146826857881,0.0969635627530364,-0.0178173723028433,-0.0105263157894737,-0.316599190283401,0.166607622056581,-0.124239235013136,0.146963562753036,-0.249848152519416,-0.180667736089864,-0.123279352226721,-0.129179119318963,0.192273003760396,-0.00916551256481884
"Metformin",-0.0370754075921396,0.150542451706545,-0.235877712872868,-0.113001215066829,0.171897148694477,0.147398261778067,-0.0115413820617067,-0.0631474281106741,0.0854423989977257,0.384771162413933,0.121876490017579,0.232030780216573,-0.155619667875817,-0.208380441283612,0.116617455044805
"Methionine",-0.124238571595398,-0.164157850337526,0.181578947368421,0.00830127573200652,-0.284615384615385,-0.23502024291498,-0.149197834089551,-0.0625256280785065,-0.173886639676113,0.0828102871802602,-0.163260333780476,-0.204655870445344,0.129179119318963,-0.138722167169304,0.165405529076731
"N,N-Dimethylaniline",0.0384935902156232,-0.0592679087446897,0.100404858299595,0.255719786573762,-0.0445344129554656,-0.2,0.0526342426910221,0,0.0184210526315789,-0.0368495654445168,-0.327839410160148,0.0131578947368421,0.00286609773449363,-0.168557633270055,0.0266439318744734
"N-Acetyldihydrosphingosine",-0.345220293203605,-0.0932807635912987,0.303441295546559,-0.228386317700082,-0.24919028340081,-0.163157894736842,-0.142618553753173,0.0345108986147601,-0.131578947368421,-0.00647904447376119,-0.0983781979000283,-0.0117408906882591,-0.0868018171018072,-0.168302629286288,0.0229137814120471
"Nicotinate",-0.157029407705003,-0.338702859939584,0.201821862348178,0.00283458195727052,-0.124898785425101,-0.115384615384615,0.0221671137487189,-0.128502346018489,-0.236234817813765,0.208949184278798,0.0451009968925063,0.0105263157894737,-0.00429914660174045,-0.17123517509961,-0.150165200044532
"N-Methyl-2-pyrrolidone",0.10631563011934,0.087781679274781,0.00931174089068826,-0.170074917436231,-0.0696356275303644,0.196356275303644,-0.0992965232305628,0.253350596889533,-0.0850202429149798,0.223527034344761,-0.0896744967453341,0.0417004048582996,-0.0159682588064645,0.044370693175476,0.0112970271147767
"N-Methyltyramine",-0.0977664467801891,0.0277004932543869,-0.0439293487075069,-0.123411795905443,0.0290500531775449,0.195860114629092,0.0025306205081486,-0.387861227945466,-0.051520826018712,0.403442171192117,0.0411468514781516,0.226327243571395,-0.0755459707039825,-0.170797561948056,-0.124859783738646
"n-Octadecylamine",0.103474726746883,0.326006496374776,-0.323008403314934,-0.147716918849633,0.25650369602007,0.0146775990224586,0.223009566515352,0.0528882303256514,-0.0894827416265753,0.130201478848957,0.264038994306219,0.189492864620983,-0.180787177763314,0.214097515258237,-0.0318693683296956
"Norverapamil",-0.0369754241079708,-0.0132418874215873,0.0226778038141943,0.125563262780551,-0.117033666112538,0.163401675696918,-0.160676322014321,-0.20092457813988,-0.0301695782885263,-0.117968710596243,0.120959307331798,-0.150442930660235,-0.0111601333155914,-0.314945871822903,-0.0255846492672603
"O-Benzyl-L-serine",0.04684405158515,-0.0910403959067915,0.105263157894737,-0.0105284472698619,-0.0135627530364372,-0.220445344129555,0.249405334597459,-0.130126388306242,0.237449392712551,-0.525612482933876,-0.0912569878643694,-0.126315789473684,-0.179745272206101,0.49254019464616,0.021954599864566
"Palmitoyl-L-carnitine",0.089003698011785,-0.0446036839006428,-0.154251012145749,-0.0439360203376931,0.0342105263157895,0.166194331983806,-0.184928387300956,0.0712548553751811,-0.245546558704453,0.370722825983023,0.0232098697458512,0.0297570850202429,0.114439188112996,-0.122911920175744,0.16998828535914
"Pantothenic acid",-0.0158862435810509,-0.141957843281954,0.0890688259109312,-0.142741448562551,-0.044331983805668,-0.120647773279352,-0.287160281758519,-0.0312628140392532,-0.197975708502024,0.239319705249554,-0.185942706486649,-0.0680161943319838,0.0221098968089509,-0.185515398190568,-0.166044983441718
"Peimine",-0.0154789040020496,-0.186765196972098,0.0534412955465587,0.150030373595533,0.0564777327935223,-0.221457489878543,0.0938306595664952,0.0509543267782634,0.08582995951417,-0.247823451121365,-0.108136893134079,-0.1,-0.141667116590685,-0.00943514739938283,-0.0349568386193091
"Phenylethylamine",-0.280045960563397,0.0448073536901435,0.156072874493927,0.0342174536270513,-0.217206477732794,0.00991902834008097,-0.151930765921585,-0.0146163805897807,0.105060728744939,-0.0666126759958572,0.0783333103922477,-0.227935222672065,-0.0339837302804245,0.175187736848,0.0563785598463856
"Piperine",0.0997981968553195,0.193078960446618,-0.0791497975708502,0.387325377447036,-0.0319838056680162,0.0374493927125506,-0.156890531098239,0.242388311447197,0.0704453441295547,0.166632925059546,0.141369206633821,-0.0829959514170041,0.235429456761977,-0.0898889042779039,-0.0995417294830325
"Promecarb",-0.136363825248618,0.139928226954146,0.0449415456823343,-0.0147810682544665,0.0844172277006008,0.0665013412461568,-0.157151533556028,0.0652695026351569,-0.0469659396319889,0.109440649199166,-0.175665404387493,-0.139075864341278,0.0897748188447055,-0.0646467815660056,-0.0877162629252288
"Quinolin-2-ol",-0.235849616241755,0.00794312179052543,0.0945344129554656,0.0350273341862714,-0.123481781376518,-0.103441295546559,0.350928691172642,-0.00710518500892119,-0.153441295546559,-0.00830127573200652,0.352895519544874,0.103643724696356,-0.187115237809084,0.218538414088408,0.181178736746419
"Quinoline-2,6-diol",0.17169363254905,0.280045960563397,-0.314574898785425,0.0564891690056054,0.288259109311741,0.248785425101215,0.128751455198039,0.192246005812811,-0.236842105263158,0.220489982247685,0.252143584966292,0.274089068825911,0.0577313972233718,0.262654103280116,0.0423105638166637
"Quinoline-2,8-diol",0.154789040020496,-0.118128477910378,-0.0558704453441296,0.407774861567345,-0.0493927125506073,-0.0526315789473684,0.272078546833591,-0.0156314070196266,-0.0493927125506073,0.0204494841203088,0.205460096954751,0.150404858299595,0.224374508357502,0.0119851872370539,0.0717254646060823
"Roquefortine A",-0.0175156018970561,0.0384935902156232,0.00809716599190283,-0.0129580889475224,-0.120445344129555,-0.0785425101214575,-0.158003947770549,0.308568034673149,0.00303643724696356,0.103462241440374,0.00184623963887453,-0.124493927125506,0.0712430008288418,0.285094453851622,0.162954287344279
"Sertraline",-0.0736451066936511,0.173032827258597,-0.110915781848979,0.267650049356723,0.153251056490504,-0.0192552962544006,-0.0171459945360951,-0.169558540511209,-0.0822966086489451,0.204859796279444,0.090385772307147,0.233965038050046,0.174459652138027,-0.127926933128887,0.0929743564448539
"Solanidine",-0.014053215475545,-0.0845229626427706,0.0283400809716599,-0.294594053416329,-0.121457489878543,-0.051417004048583,0.197985728276229,0.144133753038116,-0.238866396761134,-0.202672609944842,0.0880920056262988,0.0726720647773279,-0.119147777248235,-0.103149111433793,0.204945123978449
"Stearoyl ethanolamide",-0.0224036768450717,0.0606935972711943,0.0582995951417004,-0.0534521169085298,-0.261740890688259,-0.12004048582996,-0.202844273755401,0.0318718298971608,-0.425303643724696,0.382061153812105,-0.106554402015044,0.0522267206477733,0.0730854922295877,-0.114624290703313,0.244164991697674
"TAG 39:3",-0.0753578221152413,0.130348665280417,0.0323886639676113,0.16602551464013,-0.0303643724696356,0.176113360323887,-0.256591933118733,0.0941944526896981,-0.0712550607287449,0.104069651859789,0.0044837248372667,0.0165991902834008,0.136139642388448,-0.282671916005834,0.0541404695689299
"Theophylline",0.0639523139032047,-0.120165175805385,-0.121255060728745,-0.11054869633355,0.0730769230769231,-0.054251012145749,0.0211549167738916,0.204832333542899,-0.0147773279352227,0.0400890876813974,-0.0986419464198675,0.0791497975708502,0.0876207021688054,-0.140124689080023,-0.148140261222072
"Thr-Leu",-0.130756004859419,-0.241552370347773,0.169433198380567,-0.0238914764969944,-0.103036437246964,-0.32753036437247,0.232906523907773,-0.383882995767714,0.0340080971659919,-0.0807855857822098,-0.173810274574045,-0.057085020242915,-0.0313223538126804,-0.0521483146803726,-0.0236598115045323
"Tomatidine",-0.366809290890674,-0.0260697330560835,0.140688259109312,-0.0141729097863526,-0.040080971659919,-0.226113360323887,0.404575130838491,-0.189606937095211,-0.0291497975708502,-0.364243781509262,0.149545410748837,-0.0714574898785425,-0.214547887553523,0.0530408286235575,-0.0241926901420218
"trans-Zeatin",-0.0427706557951369,0.0136458758965437,0.2417004048583,0.0307754612503656,-0.164372469635628,0.015587044534413,0.0100207500507907,0.0454731840570956,-0.0437246963562753,-0.0485928335532089,-0.303838294854779,-0.267408906882591,-0.136344363655197,-0.164987577497316,-0.246829384885121
"Trihydroxycholestanoic acid",-0.0474550609536519,-0.211816581080678,0.116396761133603,0.144968620100407,-0.250607287449393,0.0269230769230769,-0.112961182390732,0.28359838449894,-0.446558704453441,0.197610856449716,-0.0574971773249495,0.196356275303644,0.150265409794166,-0.469334832123354,0.114462331332738
"Tryptamine",0.00162935831600522,0.117517468541876,-0.0425101214574899,0.116217860248091,-0.00202429149797571,0.171457489878543,-0.195455235839161,-0.135404525741441,0.054251012145749,0.0427211994988628,0.0395622779758827,-0.0829959514170041,0.0716524433623408,0.148284816560571,-0.192475763861196
"Tryptophan",0.051528456743665,0.0128311967385411,0.00182186234817814,-0.422960122052723,-0.0953441295546559,-0.151417004048583,-0.0814818564736015,0.15529904376642,-0.209311740890688,0.141526627723721,-0.188580191685041,-0.0706477732793522,-0.0186296352742086,0.0544433505342766,0.0844079761783316
"Tyramine",0.130348665280417,0.0810605762212595,-0.0103238866396761,0.00728892503298134,-0.0394736842105263,0.0910931174089069,-0.0126524621853418,-0.0434431311974039,-0.173481781376518,0.129985829754834,0.101806928657938,0.154655870445344,-0.138801018856192,-0.018487788823115,-0.104017910037944
