"","Actinobacteria","Bacilli","Bacteroidia","Betaproteobacteria","Clostridia","Coriobacteriia","Deltaproteobacteria","Erysipelotrichia","Firmicutes unclassified","Gammaproteobacteria","Methanobacteria","Negativicutes","Proteobacteria unclassified","Synergistia","Verrucomicrobiae"
"2-Deoxyinosine",0.000438600503678499,0.129129698995751,0.0398398299850662,0.130818374495448,0.187046534754001,0.527654893118548,0.437997744966707,0.127506534996394,0.0392000754792772,0.559458577973271,0.602747954451415,0.588044631599871,0.480064440361435,0.196672560036407,0.989211234112277
"3-(Hydroxymethyl)-6,7-dimethylquinolin-2-ol",0.836173633052607,0.629872896378755,0.548811720384475,0.263645735457426,0.866907042156366,0.469707402598769,0.69792459482672,0.287782938604145,0.770858224785076,0.792449331824018,0.153164035522682,0.623249091806987,0.727018935144587,0.469768966681458,0.371956441193328
"4-Hydroxyquinoline-2-carbaldehyde",0.164053051328334,0.260242638910656,0.499035058444226,0.958048808498019,0.351668619423868,0.97853393958937,0.251836943727312,0.0734327872140921,0.877508905251363,0.540544785038576,0.510227034028315,0.0792912531340826,0.614056383049864,0.427770952799269,0.455720742007307
"4-Methyl-5-thiazoleethanol",0.697987640939553,0.886472562475932,0.221920952818253,0.761446307705883,0.230626899666683,0.643355644019455,0.206755766128554,0.754756386121382,0.545510444368796,0.655664925818433,0.846432697577189,0.883294886411111,0.250579096292628,0.137181943079921,0.226488566870569
"alpha-Chaconine",0.311385655275734,0.633217872707337,0.701429737057202,0.625613340147723,0.94439201916436,0.545736125913744,0.695055831654818,0.111990450214878,0.888075578667479,0.259399038582039,0.228415933742817,0.202282077504463,0.767746777092164,0.339523819617622,0.736941026705953
"Arg-Leu",0.615013786921485,0.67529990425537,0.382716267744861,0.326389967965407,0.535744715847992,0.313731825003737,0.179302883560442,0.170983876464428,0.697939160250695,0.916208751437661,0.435814695345075,0.977558450946613,0.740088652936588,0.800435810605093,0.688453979588492
"Benzyldimethyltetradecylammonium cation",0.437030697695798,0.756333291420888,0.447216091136786,0.420210111512198,0.401953790077348,0.806682460202942,0.90264359477089,0.306967347754313,0.387474164607813,0.610195219467804,0.960600632616163,0.598256939150418,0.704791710545094,0.200569346343779,0.73609617963904
"Cholic Acid",0.621114364307924,0.598584165786251,0.0656062207082697,0.638907703692182,0.218857157578731,0.604249520411983,0.928850520876015,0.253882357785778,0.247981319262953,0.00421046768971967,0.656177845890124,0.912343906939592,0.154984062723472,0.354047758109187,0.478040814297829
"Choline cation",0.904979520879315,0.585750015742245,0.304226050083465,0.543811992222122,0.0573983379735861,0.225062288551353,0.682551104686074,0.818525498755575,0.955133921306211,0.145790873814732,0.375635118843683,0.530883641962951,0.4008019184876,0.808791997912482,0.608974392840669
"Citalopram",0.541415465309075,0.445156491372666,0.770858224785076,0.655681272136012,0.634591251233565,0.599111437090633,0.00488543263316066,0.504107521289269,0.0751417416230633,0.19731702320923,0.516442711884643,0.937607151304987,0.931000203085941,0.000425167376310931,0.527310044583614
"Cyclohexylamine",0.489338798479505,0.0594735585557977,0.699755709961115,0.203094966135991,0.662858777625607,0.334546243778682,0.244371975293847,0.00300708390294613,0.979509459012543,0.00404023607526915,0.320674856053638,0.203637858385685,0.562619269508603,0.393569329755482,0.70421399760807
"D-erythro-N-stearoylsphingosine",0.155675715771467,0.573883238260603,0.142018180053402,0.317849528892862,0.0979616891461355,0.96683050714841,0.0778363472853656,0.516029558153136,0.0624028650209989,0.307669636158097,0.397826530655451,0.919138228429512,0.808371380191245,0.117181532896673,0.660132993453336
"Desloratadine",0.527096338391342,0.266662955803357,0.368932273451507,0.065905371646849,0.580398030741439,0.720276185592807,0.16615307755529,0.994127734847149,0.346491346547476,0.0116991150347738,0.367349521085794,0.210644434387343,0.129176329131999,0.131495423364682,0.425166422974276
"Deuteroporphyrin IX",0.144052543167717,0.622862007895496,0.247467024932725,0.633646870683784,0.569525789569588,0.223140324903868,0.0548391528334271,0.610975930460381,0.913314159496592,0.668148770013779,0.438670752904609,0.783065262573166,0.90939344485627,0.498441689337338,0.434358513522536
"Ethylhexadecyldimethylammonium cation",0.931839493390489,0.051834237447324,0.197606740454246,0.185664694130161,0.305084508265324,0.566167892474447,0.444031563476073,0.537816077847143,0.405072544192402,0.73266149792143,0.0666005934883369,0.239311389274405,0.440538625127011,0.512833398589784,0.71405263527518
"Eutylone",0.319814745420834,0.540594674119018,0.841942379880441,0.308856408530595,0.582967635560965,0.423887413808003,0.866900366428525,0.984343039329998,0.980485007817874,0.796228350422909,0.19159091278346,0.912343906939592,0.782571231636402,0.415593628842959,0.653589636133479
"Gln-Ile",0.517054557836146,0.183031227126535,0.404047398338927,0.959998420178071,0.56702132721799,0.100882944317886,0.377968478722534,0.0640455973034975,0.788716791658073,0.90359801103159,0.109479581646295,0.836201962286185,0.714024938532174,0.175678193039808,0.826146867389941
"Gly-Ile",0.439238662384317,0.911808780391114,0.862095478385444,0.560287846350547,0.837158126256806,0.547170133656623,0.632823589983893,0.767406880345695,0.425325139056764,0.263109898536702,0.655022045860545,0.868833002338221,0.441304332557539,0.458833239387646,0.568346443158821
"Gly-Val",0.251257082075701,0.604614976353741,0.654859730508644,0.617105344721543,0.233356961469542,0.117699774622952,0.12430566885166,0.0829357106679485,0.285770813519641,0.73821884129223,0.991100076080878,0.88233502059112,0.230965326485338,0.460251831436189,0.109717587838739
"Guanidine",0.71645661567077,0.115943067060101,0.666905493497821,0.743449837195422,0.381743995688707,0.292533103837761,0.621467315689957,0.297793980273171,0.121785218470394,0.209293874852488,0.304041138387677,0.000200150870822924,0.253918351514486,0.0315655193315643,0.163222052810181
"Hematoporphyrin",0.933121245831839,0.154469176510013,0.970647742870132,0.781476213485016,0.511243979374574,0.380671802179152,0.263681192032158,0.984298483363586,0.827123859108856,0.442125537620756,0.401912859662627,0.32880006739154,0.0938753423099752,0.0600726567879648,0.167677861141332
"Heptadecasphinganine",0.121180963498399,0.846768452616274,0.0296452073842004,0.844784591102823,0.0400980979384542,0.851527526000706,0.247699707163552,0.612705871789346,0.153817896075553,0.790561568305927,0.246901751291828,0.754046181164774,0.995065568000962,0.0816576226940726,0.992807372652741
"Histamine",0.928904636730714,0.814583646718274,0.452015672793169,0.945379934858519,0.406824615599689,0.444239069376897,0.00542170065565273,0.425415610241765,0.866900366428525,0.830427611784746,0.790653235876014,0.859203827801934,0.559242374170386,0.54407395809032,0.912566975266131
"Indole-6-carboxaldehyde",0.0658074639085588,0.0510501218686665,0.285206039980129,0.59391742357255,0.958057293995877,0.0728182726412374,0.0627592076519394,0.111886895238875,0.641612367856151,0.0543024362925106,0.825887930600032,0.261604978404987,0.0110799218166702,0.636252366061917,0.174797919345796
"Lidocaine-N-Oxide",0.528354879348977,0.788399955430155,0.963905624582438,0.82566501014947,0.731804066493448,0.506904838943117,0.161096039729719,0.630993849661993,0.400561524792547,0.129840840618171,0.421689627492301,0.0933217676468967,0.860549233923416,0.000175297263361074,0.169958512852527
"L-Isoleucine",0.766666682147428,0.704406594096407,0.696124268386684,0.48108426237605,0.338935077323726,0.0663785156369596,0.992192981089661,0.617039772348708,0.456141354871266,0.775502697401502,0.723289916349903,0.340195505612649,0.461606541433854,0.0897092066117504,0.0875484171881977
"Lithocholic acid",0.186836298744303,0.420307943863158,0.654859730508644,0.207163632711802,0.783065262573166,0.366666033552272,0.523611372278908,0.0931139042810976,0.469707402598769,0.00162630493487281,0.129748562942616,0.0804123785929729,0.49810867750332,0.367222978390992,0.826648920849767
"L-Phenylalanine",0.788399955430155,0.860291038276705,0.521226331895803,0.685209783630041,0.219330248801678,0.39295387435592,0.149786679899881,0.859778198391277,0.88619893921549,0.440491845056028,0.396924599547546,0.325260503779065,0.166117142834879,0.792101465713657,0.216105404762288
"L-Tyrosine",0.271083660622334,0.161352973162134,0.102504152585666,0.752136299739992,0.0202633554240563,0.00215343007081903,0.113952886934838,0.566749240230215,0.395710525182543,0.800011956432403,0.549145137562105,0.899742524035398,0.956597277534338,0.289671058211113,0.138214649149333
"L-Valine",0.567991108900935,0.830406505478536,0.944420124269873,0.864954751145512,0.584657788535082,0.550455634135737,0.411400236037282,0.814710649831546,0.399172041748597,0.653907588505105,0.681801069412349,0.163991234092493,0.123265028136415,0.229055570803687,0.190357274178898
"Maltose",0.0578808409067655,0.058761433969704,0.630218955970604,0.795283162512049,0.717093877575294,0.140979503578245,0.300976433011468,0.929627057975406,0.0751417416230633,0.096845406463252,0.440580505543946,0.0831534434145818,0.384122276943038,0.296545662144278,0.216599250035606
"Mesoporphyrin IX",0.383858651643126,0.470022428538718,0.557054430330288,0.91426724356461,0.949288949315455,0.0495678185020072,0.310716523817776,0.451115203510774,0.371970802157657,0.12503456339041,0.271049587637956,0.454647176667111,0.433175959936166,0.24093281337032,0.955837786735266
"Metformin",0.822695333393676,0.360308282467305,0.148284283255816,0.493387352143334,0.295383524750292,0.370542401906002,0.944406078183093,0.702530671240738,0.605034354706173,0.0155782066109911,0.459835890323863,0.155209308864399,0.344145783778066,0.203009238732288,0.479567153267007
"Methionine",0.451117639461292,0.317985298596982,0.268599303025454,0.959998420178071,0.0790684974198266,0.149807893090927,0.364663918044174,0.705327650955159,0.2897445070205,0.616239782799254,0.320674856053638,0.21138313129868,0.433175959936166,0.39966672182833,0.314270040138536
"N,N-Dimethylaniline",0.816027579660311,0.72004324106864,0.543076389430031,0.116121305016746,0.787774120974568,0.222183577680274,0.750312767696434,1,0.911373779655611,0.823758303864641,0.0416061202603748,0.936634215642548,0.986184167988838,0.305006378664123,0.872088579849452
"N-Acetyldihydrosphingosine",0.0313644106718045,0.572196942409293,0.0603970762686781,0.16198423858344,0.126064216012509,0.32098273520588,0.386427431097715,0.834783596671001,0.424605935452993,0.968774350399228,0.551288094104308,0.94344659249861,0.599281565533128,0.305749277952202,0.889877791611098
"Nicotinate",0.339738095213412,0.0349300257099763,0.217913084289548,0.986336073360752,0.448696986863295,0.484255817272314,0.893445352955021,0.435610007277043,0.147653113704794,0.201751228247007,0.785137245002876,0.949288949315455,0.979277493179694,0.297275340720003,0.361527145982691
"N-Methyl-2-pyrrolidone",0.519465910223285,0.595149781609423,0.955133921306211,0.300609865010858,0.673581648343047,0.230896080839013,0.547559943242258,0.119658316640186,0.606825653049841,0.171346875191012,0.58720387218612,0.800998049190706,0.92313674353937,0.788536507145303,0.945581346003625
"N-Methyltyramine",0.553778258438065,0.867060670803628,0.790592660812796,0.454158951983017,0.860645974021252,0.232100202663198,0.987801184642468,0.014697704559399,0.755431043863113,0.010871572613665,0.803587536267944,0.165905294357721,0.647607167057141,0.298530224025312,0.448839788506104
"n-Octadecylamine",0.530750144922789,0.0428284530060585,0.0448904226913838,0.369497387408041,0.114968507747357,0.929333050485797,0.172366319469646,0.749146675256867,0.58800669863547,0.429513341887227,0.104323400456549,0.247932558513533,0.270727570609698,0.190611006084977,0.847274140852567
"Norverapamil",0.823165886951846,0.936230547967918,0.891005059581149,0.446267857564624,0.477989623515398,0.320250358731638,0.328497589187021,0.220009217457438,0.855331336665687,0.474455546747655,0.463245342036457,0.360629584894097,0.946239810445803,0.0508358837310459,0.877134417406928
"O-Benzyl-L-serine",0.777040017116391,0.581499357220301,0.523632504381998,0.949278694074714,0.934688617842206,0.177482211889416,0.12572693814841,0.429781766329119,0.145521130855989,0.00059002886414028,0.580597074395915,0.443525537359388,0.273545041536997,0.00144615433652717,0.894461120623911
"Palmitoyl-L-carnitine",0.590014446520946,0.787451608877366,0.348458332730755,0.790561568305927,0.836201962286185,0.311935374710929,0.259718166519495,0.66642674899888,0.13188207780669,0.0201625227546156,0.888463676055602,0.857288815734951,0.48786748743639,0.45600311783471,0.3008597963317
"Pantothenic acid",0.923530359867506,0.388654157105469,0.589741307366796,0.386014076219331,0.788716791658073,0.464406475879418,0.0763094933605579,0.850147564131104,0.226995558329211,0.14228243172515,0.257067585306134,0.680765890723107,0.893718820399313,0.258182008696647,0.312376566847197
"Peimine",0.925485572204436,0.254931545524512,0.74660938096847,0.361963357561982,0.732726662186393,0.175450081464978,0.569924081875623,0.758039161443068,0.60339185692976,0.128223713579082,0.512294749621391,0.54471213070771,0.38963633215845,0.954539934053888,0.832678808016042
"Phenylethylamine",0.0842168976050588,0.786503564408853,0.342724988783609,0.836169245575666,0.184097836953491,0.952211127207592,0.355844110824904,0.929627057975406,0.524435773964935,0.687014848017306,0.635496490800146,0.162837458972632,0.837273237603916,0.286094517565328,0.733178790331006
"Piperine",0.545528347487674,0.238928804029011,0.631966395087657,0.0148473070232906,0.846732235103903,0.820935785656165,0.340170758676905,0.137084154972543,0.670000156569875,0.310641999705894,0.39064427467044,0.615446515658086,0.149079352800355,0.586306782915021,0.546566498993236
"Promecarb",0.407805413984507,0.395541054443336,0.785879091696917,0.928836150459075,0.609388306896799,0.6875114350428,0.339357897613823,0.693014398253953,0.776474652516675,0.507191835646542,0.284762017330907,0.39845423724737,0.586784044856761,0.695802207478401,0.59542523391681
"Quinolin-2-ol",0.148334026702364,0.961722967486585,0.56702132721799,0.832346181411405,0.453901080324965,0.530883641962951,0.0284925584991425,0.965758374923095,0.351025129645615,0.959998420178071,0.0275548346076024,0.530075554581258,0.254026076132807,0.181356386294128,0.269673683662244
"Quinoline-2,6-diol",0.295964316885833,0.0842168976050588,0.0511239604899774,0.732674530362676,0.0751417416230633,0.126701012431138,0.434713195868358,0.241000139550882,0.146584279686463,0.177392237282981,0.121491105583009,0.0913146685510791,0.727018935144587,0.106221305899619,0.798146193071494
"Quinoline-2,8-diol",0.346759128714351,0.473853072933043,0.7354966670819,0.00997240736445315,0.765242313513773,0.750325000216811,0.0938115256124863,0.924753513172144,0.765242313513773,0.90165988740184,0.209555052672622,0.360752546595165,0.169686657690331,0.942271818043037,0.664352674309486
"Roquefortine A",0.915714052005003,0.816027579660311,0.960981207640046,0.93759454206753,0.46516179099341,0.634591251233565,0.336711485480394,0.0559735897019722,0.985363143629953,0.530799999177375,0.991100076080878,0.450180547437121,0.666479026165773,0.0785432671212756,0.321595223971889
"Sertraline",0.655918045237659,0.292155983158967,0.501449184071297,0.0994961307795013,0.351629848814837,0.907377078086206,0.917486462388282,0.302101560842515,0.618436758486863,0.210918547143208,0.584230214173841,0.151698525731019,0.288133338516006,0.437685442312501,0.573465189985361
"Solanidine",0.932332140470469,0.608938628108495,0.864019525162599,0.0686798147325662,0.461391769930145,0.755908832947145,0.226971566080773,0.381349185060369,0.143062480219873,0.215938413878134,0.593843833511379,0.660188275422845,0.470018861208236,0.532051082642788,0.210724363717298
"Stearoyl ethanolamide",0.892314832693302,0.713590591662209,0.724436778480168,0.746559762027158,0.10748709031415,0.466674383630966,0.215541467705761,0.847262483634099,0.00695275687144004,0.0163866326541182,0.518522933485815,0.752184900338668,0.658372627325334,0.487159273398264,0.134139364640737
"TAG 39:3",0.648427927821647,0.428987468966853,0.844815631429428,0.312434108869784,0.85440724043166,0.283516063973443,0.114839290893512,0.568422704813464,0.666425843427298,0.528377232942586,0.97838800381735,0.920109319316112,0.408583969944629,0.0812273707035069,0.743405552526714
"Theophylline",0.698915867345721,0.466208250297966,0.462144462121902,0.502875145406064,0.658410240897186,0.742899400964388,0.898284896796301,0.210981071502637,0.9288541124837,0.808541418181807,0.550216123204795,0.631966395087657,0.595827717179582,0.394871345576375,0.368111784711014
"Thr-Leu",0.42753398426159,0.138486122439584,0.302464356841597,0.885209627881081,0.532501612555452,0.0418102084553806,0.153612531381011,0.0158393671179271,0.837158126256806,0.624918250232725,0.289959664996515,0.729959991138684,0.849865421883859,0.752545253581274,0.886315410596719
"Tomatidine",0.0216240794036748,0.874823139613595,0.39295387435592,0.931757142357421,0.8085794571059,0.166316477906078,0.0106300281845528,0.247642694529775,0.860172215793082,0.0226293622287645,0.363534997575709,0.665533394864484,0.189657553314065,0.748446339486198,0.883772196508843
"trans-Zeatin",0.795997447923412,0.934289206323508,0.138237083406815,0.852457680618506,0.317344262060629,0.924966459785404,0.951721613312213,0.783406373406973,0.791546578933605,0.768939456634911,0.0600449089451891,0.099813068896681,0.407872967778534,0.315511528791269,0.129811499103337
"Trihydroxycholestanoic acid",0.774207060357294,0.195491784129658,0.480404734337565,0.378567961526834,0.123854242431167,0.87075970902668,0.493541480629178,0.0801925665440344,0.00437586933497713,0.227870374118484,0.728084207497808,0.230896080839013,0.361203136546655,0.00257693742524046,0.487778910913713
"Tryptamine",0.992145532732134,0.476159332356071,0.797214027692986,0.48108426237605,0.990241804195821,0.2966391360921,0.233085955497959,0.411142873363081,0.742899400964388,0.796228350422909,0.811011415032992,0.615446515658086,0.66467433341626,0.367639365306627,0.240427585834548
"Tryptophan",0.755395930774962,0.938204469279035,0.991217583890011,0.00730414255144418,0.563689938635068,0.357492215969204,0.621928121005805,0.345153108570194,0.200952134158259,0.390111470243088,0.250259903252806,0.669105902595997,0.910374294692885,0.742018977400242,0.609427659312602
"Tyramine",0.428987468966853,0.62373659497254,0.950262937824417,0.964873428606516,0.811426973177526,0.58127967112049,0.939063643702219,0.792859489268191,0.290886367113477,0.430284468779788,0.537429826274759,0.347179234223833,0.399396231743516,0.911053978902289,0.528583403927108
